key	value
DIALOGDATA_FRANKIE_BRANCH_0_DIALOG_0_SELECTION_0	算了吧。
DIALOGDATA_FRANKIE_BRANCH_0_DIALOG_0_SELECTION_1	这会不会有点危险啊？
DIALOGDATA_FRANKIE_BRANCH_0_DIALOG_0_SELECTION_2	行吧，我买了。
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_INPUT	
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_INPUT_ALT_0	我想卖点技能卷轴！
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_INPUT_ALT_1	这个突突猪的头怎么样？
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_INPUT_ALT_2	来买点吧？我这有罐装疗膏，魔力果……
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_SELECTION_0	再见啦！
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_0_INPUT	哈，真是个有趣的问题……
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_1_INPUT	放心吧，我不怕这点野猪。
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_2_INPUT	不过……前方神殿里的那些猪倒是真的有点吓人。对了，我有没有提到过，里面还有一些宝藏可以随便拿？咳咳……
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_3_INPUT	如果我能找到一种既能活着进去又能安全出来的方法，估计我现在早就飞黄腾达了。
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_4_INPUT	你要是打算进去的话，记得留个心眼。
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	你好呀，旅行者！我是芙兰琪。
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	我准备了一些有趣的商品给你，想看看吗？
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_0	下次吧...
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_1	这不会有点危险吗？
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_2	好，我买了。
DIALOGDATA_SKRIT_NAME_TAG	斯克里特
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT_ALT_0	斯克里特商店里有些闪闪发光的宝贝……
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT_ALT_1	斯克里特认为你今天运气不错……
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT_ALT_2	让运气的天平倾斜……
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT_ALT_3	嘿，准备好开赌了吗？
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_SELECTION_0	待会吧。
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_SELECTION_1	赌？
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_SELECTION_2	好啊，咱们来吧。
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT	
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT_ALT_0	嘿嘿...斯克里特可有些好东西。
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT_ALT_1	斯克里特喜欢你选的玩意儿！嗤嗤嗤...
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT_ALT_2	让我们看看事情会怎么发展…
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT_ALT_3	好东西可都在这闪闪发光呢...
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_SELECTION_0	我不买了...
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_0_INPUT	呃？可能斯克里特忘记给你说了。
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_1_INPUT	你给斯克里特一点钱，作为回报你就能拿到点好东西...
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_2_INPUT	斯克里特是怎么弄到这些的可跟你没关系！嘴巴紧点儿！别乱说！
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_3_INPUT	你也能刷新斯克里特这的货，不要钱！不过在你付钱之前可看不到它到底是啥。
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_4_INPUT	随着你变强，斯克里特给你的东西也会越来越好，记住这点
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_4_SELECTION_0	好，回见。
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_4_SELECTION_1	我想试试。
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_0	嘿，瞧瞧这是谁?
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_1	斯克里特好像看到了一位潜在客户？
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_2	啊...对对对，斯克里特欢迎你的到来...
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	觉得自己手气不错？还是有点诸事不顺？
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_2_INPUT	斯克里特乐意收下些金币，为你的旅程提供一些潜在的帮助...
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_3_INPUT	斯克里特知道自己运气不好，但金币总能打破困境。这些闪闪发光的东西能让运气的天平倾斜。
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_4_INPUT	如果你有东西可以提供，去找斯克里特，呵呵...
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_0	算了，再见。
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_1	我想试试。
DIALOGDATA_SPIKE_NAME_TAG	刺刺
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_INPUT_ALT_0	汪！汪！（好吃的！好吃的！）
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_INPUT_ALT_1	隆！隆！隆！（可算来了！东西在哪？）
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_INPUT_ALT_2	呜呜，汪！！（带什么来了吗？）
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_SELECTION_0	没什么...
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_SELECTION_1	打开“刺刺”
DIALOGDATA_SPIKE_BRANCH_1_DIALOG_0_INPUT	呜？（有啥东西给我吗？）
DIALOGDATA_SPIKE_BRANCH_1_DIALOG_0_SELECTION_0	再见!
DIALOGDATA_SPIKE_BRANCH_2_DIALOG_0_INPUT	咕... (不是，你就这么点东西？)
DIALOGDATA_SPIKE_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	汪！汪！（道具！道具！）
DIALOGDATA_SPIKE_INTRODUCTION_BRANCH_0_DIALOG_0_SELECTION_0	没事...
DIALOGDATA_SPIKE_INTRODUCTION_BRANCH_1_DIALOG_0_INPUT	呜... (我......你就这么点东西？)
DIALOGDATA_VANITYMIRROR_NAME_TAG	幻象之镜
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_INPUT_ALT_0	噢，是的。你有没有过突然想换一副新面孔的想法？
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_INPUT_ALT_1	你看起来有所启发...
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_INPUT_ALT_2	准备好给自己变个样了吗？
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_SELECTION_0	再见！
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_SELECTION_1	幻象石？
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_SELECTION_2	装备幻化？
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_SELECTION_3	凝视镜子。
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT	
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT_ALT_0	那我们可以开始了吗？
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT_ALT_1	你的眼里有什么？
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT_ALT_2	你想要什么样的外观？
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT_ALT_3	让我们开始吧。
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_SELECTION_0	再见！
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_0_INPUT	幻象之石是我力量的来源，或者更准确地说，是我服务的根本。
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_1_INPUT	虽然不一定是货币，但它们被视为交易物品。
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_2_INPUT	幻象石可以以高价购买，或者在外界被找到。
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_3_INPUT	你更改每个类别的外观时（颜色，头部装备，身体装备），都将消耗一个幻象石。
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_3_SELECTION_0	我明白了。总之……
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_0_INPUT	你并不需要我的帮忙就可以幻化你的装备。
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_1_INPUT	你只需要一些幻象石就能自己完成这项工作。
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_2_INPUT	打开你的物品菜单，点击右上角的幻化按钮来打开你的幻化装备槽。
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_3_INPUT	除了武器和戒指之外的装备都能进行幻化。
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_4_INPUT	你希望幻化的装备部位需要装备上什么东西才能进行幻化并覆盖它的外观。
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_5_INPUT	记好了，你没法幻化比自己等级高的装备。
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_6_INPUT	借助这些新知识，我猜你已经有了许多想法，对吗？
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	你好呀，我猜你对我有点兴趣？
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	我乃幻象之镜，安琪拉所造之物。我的声音只会在我和愿意与我交谈之人响起。
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_INPUT	把幻象石带给我，我可以永久改变你的外貌。不过，请记住，你不能变成其他种族。
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_0	再见！
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_1	幻象石？
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_2	装备幻化？
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_3	凝视镜子。
DIALOGDATA_VIVIAN_NAME_TAG	薇薇安
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT_ALT_0	哼，怎么了？
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT_ALT_1	怎么？有事吗？
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT_ALT_2	呃...你需要附魔吗？
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT_ALT_3	喂！吓我一跳，真是的。
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_SELECTION_0	没事...
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_SELECTION_1	关于一些事...
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_SELECTION_2	附魔我的装备！
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT	
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_0	行吧，希望你带够了钱。
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_1	我的服务可不便宜，你最好想清楚了。
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_2	嗯？哦，这我能做到。
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_3	你最好能给我点新东西来附魔...
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_4	好的，那么开始了。
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_SELECTION_0	再见啦！
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT	
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT_ALT_0	嗯，怎么了？
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT_ALT_1	可别问什么蠢问题...
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT_ALT_2	是关于附魔吗？
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT_ALT_3	好，我听着呢。
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_0	没事...
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_1	你好可爱！
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_2	学徒？
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_3	附魔？
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_4	武器加成？
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_0_INPUT	好了，附魔是这样运作的。
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_1_INPUT	你只需给我一件装备，武器或护甲都可以。
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_2_INPUT	根据装备的不同，花费的克朗也不同。稀有的装备还需要额外的道具作为材料进行附魔。
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_3_INPUT	不过，确保你给我的装备本身不是奇异品质的，那些我附魔不了。
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_4_INPUT	附魔是一项极为精细的工艺，几乎太不可能轻易获得你想要的效果。
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_5_INPUT	因此，你每次只能获得一个随机的附魔加成。
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_6_INPUT	你最好都听懂了，我可不想再唠叨一遍。
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_6_SELECTION_0	谢谢，再见！
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_6_SELECTION_1	我想为装备附魔。
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT	
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_0	呃...闭嘴…
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_1	…不是真有问题问，就别来烦我。
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_2	你认真的？等我把你踹成猪头看你还说不说得出来这种话。
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_3	说得蛮好，下次别说了。
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_4	那句话哪儿出来的哪儿塞回去，我可不想听。
DIALOGDATA_VIVIAN_BRANCH_5_DIALOG_0_INPUT	是唷，我是安琪拉的学徒。一个秘术师，我负责她研究的一部分。
DIALOGDATA_VIVIAN_BRANCH_5_DIALOG_1_INPUT	我下了决心把精力放在研究附魔上，而不是继续研究攻击类魔法。
DIALOGDATA_VIVIAN_BRANCH_5_DIALOG_2_INPUT	我觉得这样的研究更轻松些。而且，如果运气好收入也不低。
DIALOGDATA_VIVIAN_BRANCH_5_DIALOG_3_INPUT	我之所以能站在这里，有自己的工坊，全是多亏了安琪拉。我打自心底尊重她，而你也该如此。
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_0_INPUT	好。是这样，如果你把一件可装备的武器放在附魔槽里，你可以改变它的伤害的加成来源属性。
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_1_INPUT	取决于你的目标是什么，你会需要找到些对应的石头。
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_2_INPUT	转化为力量属性加成，需要力量之石。
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_3_INPUT	敏捷加成需要敏捷之石。
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_4_INPUT	最后，智力加成需要魔源之石。明白了吗？总之……
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_5_INPUT	如果这个武器原本就基于你想要的属性，那么它不会消耗任何石头。挺酷的，对吧？
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_6_INPUT	这些石头世界各地都有可能找到，而且也有一些商贩出售它们。
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_7_INPUT	这些石头已经够贵了的，我就不再额外为调整属性加成收费，宰你一刀了。所以嘛……不客气。
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	嗯？噢，嗨。有事吗？
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	我是薇薇安，安琪拉的学徒。
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_2_INPUT	我的专长是给武器和盔甲附魔。
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_3_INPUT	如果你有些闲钱，我可以帮你这个忙。好好开口就行。
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_4_INPUT	所以……你想要什么？对我的附魔服务感兴趣吗？
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_0	待会吧。
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_1	当然！
DIALOGDATA_DUNGEONPORTAL_NAME_TAG	
DIALOGDATA_DUNGEONPORTAL_BRANCH_0_DIALOG_0_INPUT	你的命运指向哪里？
DIALOGDATA_DUNGEONPORTAL_BRANCH_0_DIALOG_0_SELECTION_0	取消
DIALOGDATA_DUNGEONPORTAL_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	传送门散发着邪恶的力量！它和你曾经见过的别的传送门不一样。
DIALOGDATA_DUNGEONPORTAL_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	你的命运指向哪里？
DIALOGDATA_DUNGEONPORTAL_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_0	取消
ITEM_RARITY_COMMON	平凡的
ITEM_RARITY_RARE	罕见的
ITEM_RARITY_EXOTIC	奇异的
ITEM_RARITY_LEGENDARY	传奇的
ITEM_RARITY_COSMETIC	服装
DAMAGE_TYPE_STRENGTH	力量
DAMAGE_TYPE_DEXTERITY	敏捷
DAMAGE_TYPE_MIND	智力
DAMAGE_TYPE_PURE	Pure
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_RED__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_RED__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	这是弱肉强食的世界！而大家都知道战士处于食物链的顶端。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_RED__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_1	你见过回旋刃的技艺吗？那可是我一生的追求，真希望能有朝一日学会！
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_RED__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_2	伊诺克是我崇拜的守护者，他的决心和勇气令我心生共鸣。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	我希望能看到这个世界恢复曾经的平和，不过看起来短时间内还做不到。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_1	你觉得天空之鲸还在注视着我们吗？
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_2	我曾在埃福德露台生活....亲眼目睹了世界的破碎。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_3	唉...
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_01__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_01__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	你知道吗？你可以在水下呼吸，这是安琪拉赐福所致。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_01__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_1	这水如此纯净，能拥有它真是我们的幸运。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_01__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_2	这里是圣地之湖，当日子不顺时我们就喜欢来这放松一下。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_01__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_3	呼嗯...我想知道外面的水咒是怎样的
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_02__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_02__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	安琪拉的作品是如此神圣伟大！
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_02__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_1	哎....我一直在努力练习“魔源弹”但目前只能命中几次……
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_02__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_2	每次听见奥术魔法的声响都会令我感到愉悦。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_02__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_3	灌魔术是一个非常强力的魔法，他可以把你的近战武器附魔！
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_03__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_03__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	抱歉，我现在很忙。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_03__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_1	没空聊，我正忙着研究。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_03__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_2	…
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_03__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_3	唔…哦？抱歉，现在不方便聊。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_04__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_04__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	欢迎。我见你带着和平，走入这纷扰的尘世。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_04__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_1	我的同事觉得你很可爱。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_04__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_2	学习的时间实在太少了....
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_05__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_05__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	你好，流离者。这个地方吸引了你吗？
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_05__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_1	这座塔，为我带来孤独。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_05__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_2	我的同事似乎喜欢你。
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_GRN__DIALOGTRIGGER_DIALOG_0_INPUT	
